gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges
1,0,1,1,-0.2391304347826087,1,1,2,2,2,2,2,2,2,2,1,3,0.011042097998619634,-0.04387980653491782
0,0,0,0,0.8260869565217391,1,1,1,1,1,2,1,2,2,1,0,2,-0.19231654014262717,0.757497501440775
0,0,0,0,0.32608695652173914,1,2,0,0,0,0,0,0,0,1,0,2,-0.8244766505636071,-0.08392970476878296
1,0,0,1,-0.4782608695652174,1,1,2,2,2,2,2,2,2,2,1,1,-0.023924545663676047,-0.2686261207041195
0,1,0,1,0.5,1,1,2,1,2,1,1,1,1,1,1,1,0.6247987117552336,1.1914662347989116
0,0,1,1,-0.2826086956521739,1,1,2,2,2,2,2,2,2,2,1,0,-0.010121923165401375,-0.05620846373259215
0,0,0,1,-0.45652173913043476,1,1,1,2,1,1,2,2,2,2,1,2,-0.2898550724637681,-0.27787626113409053
0,0,1,1,-0.4782608695652174,1,1,1,2,2,1,1,1,2,2,0,1,-0.11410167931907068,-0.2778470808803682
0,0,0,0,0.9347826086956522,1,1,0,0,0,0,0,0,0,0,1,0,-0.9330572808833679,0.004822036927611111
0,1,0,1,-0.4782608695652174,0,0,1,1,2,2,2,2,2,2,0,1,-0.7490223142397057,-0.34364855302416847
0,0,1,1,-0.17391304347826086,1,1,0,0,0,0,0,0,0,1,1,2,-0.9229353577179664,-0.2846314898708044
0,1,1,1,0.13043478260869565,1,1,1,2,2,1,1,1,1,1,1,3,0.04600874166091558,0.3131405977574975
1,0,0,0,0.6739130434782609,0,0,1,2,1,2,2,1,1,2,1,3,-0.38187255578559925,0.48769687552433255
0,1,1,1,-0.45652173913043476,1,2,2,2,2,1,2,1,1,2,1,3,0.5539452495974234,-0.16887342335441605
0,0,1,1,-0.5869565217391305,1,1,2,2,2,2,2,2,2,2,1,3,-0.012882447665056413,-0.3651835802712304
1,0,0,0,-0.3695652173913043,0,0,1,2,2,2,1,2,2,1,0,0,-0.7407407407407408,-0.30034505650026627
0,0,1,1,-0.5652173913043478,0,0,1,2,1,2,2,2,2,2,1,3,-0.7527030135725787,-0.3847927107726201
1,0,0,0,0.9347826086956522,1,1,1,1,1,1,2,1,2,0,1,0,0.002760524499655039,1.0542898620503502
1,0,1,1,0.5,1,2,2,1,1,2,1,1,1,1,1,0,0.7499424890729238,1.3184586989983875
0,0,1,1,0.3695652173913043,1,1,0,0,0,0,0,0,0,0,0,0,-0.9440993788819876,-0.1429759481758694
1,0,0,1,-0.3695652173913043,1,2,1,1,2,1,2,1,1,1,0,3,0.15366919714745791,-0.15213854784467348
1,0,1,1,0.17391304347826086,1,2,2,2,2,2,1,1,1,2,0,0,0.5484242005981136,0.6254130829667564
0,0,1,1,0.2826086956521739,1,1,0,0,0,0,0,0,0,1,0,1,-0.9330572808833679,-0.1599734459691127
0,0,1,1,0.6304347826086957,1,2,2,2,2,2,1,2,2,2,0,1,0.18679549114331734,0.9948205049642906
0,0,1,1,-0.3695652173913043,1,1,0,0,0,0,0,0,0,1,0,0,-0.9284564067172764,-0.330065144916435
0,0,0,0,0.8478260869565217,1,1,0,0,0,0,0,0,0,0,0,1,-0.9302967563837129,-0.00596006682278101
0,0,1,1,-0.6086956521739131,1,1,1,2,2,2,2,2,2,2,0,2,-0.4453646192776628,-0.3944659648815646
1,0,0,0,0.32608695652173914,1,1,1,1,2,2,1,2,2,2,0,1,-0.26224982746721875,0.29805440658306526
1,1,0,1,0.9130434782608695,1,1,2,1,1,1,1,1,1,0,1,1,0.7214170692431563,1.8985037824903885
0,0,1,1,0.0,0,0,1,2,1,2,1,2,2,2,0,3,-0.6662065792500576,-0.11478782308012167
0,0,1,1,0.10869565217391304,1,2,0,0,0,0,0,0,0,0,0,1,-0.8171152518978606,-0.12190780498836436
0,0,0,1,-0.5,1,1,2,2,1,1,2,2,1,2,1,3,0.3772716816195077,-0.25302927508954687
1,1,0,1,0.717391304347826,1,2,2,2,1,1,2,1,2,1,1,0,0.5051759834368531,1.3243239299965712
1,1,1,1,-0.15217391304347827,1,1,0,0,0,0,0,0,0,1,1,2,-0.9284564067172764,-0.28629476433297585
1,1,0,1,0.8043478260869565,1,2,2,2,1,1,2,1,1,1,0,0,0.6275592362548883,1.5819563901108118
0,0,1,0,-0.6086956521739131,0,0,1,2,1,2,1,2,2,2,0,2,-0.6790890269151139,-0.39817185710429753
0,0,0,0,0.45652173913043476,1,2,2,1,2,1,2,1,1,2,0,0,0.6524039567517829,1.1507743709831557
0,0,0,1,0.8043478260869565,1,2,2,1,1,1,1,2,2,0,0,2,0.4803312629399585,1.4666360274002581
0,0,0,1,0.9347826086956522,1,2,2,1,1,1,1,1,1,0,0,1,0.8217161260639523,2.0284142720620957
0,0,1,0,-0.043478260869565216,1,1,0,0,0,0,0,0,0,2,0,2,-0.945019553715206,-0.25117632897818043
0,0,1,0,-0.4782608695652174,1,1,0,0,0,0,0,0,0,1,0,2,-0.939498504715896,-0.3680724253897387
0,0,1,1,-0.32608695652173914,1,2,1,2,1,2,2,2,2,2,1,0,-0.27605244996549344,-0.18400338490943177
0,0,1,1,-0.06521739130434782,0,0,1,2,2,1,1,2,2,2,0,3,-0.6395215090867264,-0.10960832804441234
1,0,1,1,-0.391304347826087,1,2,2,2,2,2,2,2,2,2,0,3,0.0874166091557396,-0.14866609765171906
1,0,0,1,0.08695652173913043,0,0,1,1,2,1,1,1,1,0,0,1,-0.20151828847481026,0.1803850334478658
0,0,0,0,0.391304347826087,1,2,1,1,1,1,1,1,1,0,1,2,0.3680699332873246,0.8521290642622138
1,0,1,1,-0.6086956521739131,1,1,0,0,0,0,0,0,0,2,1,2,-0.9459397285484242,-0.4024029938940319
0,0,1,1,-0.30434782608695654,1,2,1,2,2,2,2,2,2,2,0,3,-0.3487462617897401,-0.18460158011073904
0,1,0,0,0.8043478260869565,1,2,2,2,1,1,1,1,1,1,1,3,0.6984126984126985,1.6569204619234164
0,0,0,0,0.15217391304347827,1,2,0,0,0,0,0,0,0,0,0,0,-0.8355187485622269,-0.13632285032718355
0,0,0,0,0.34782608695652173,1,2,2,2,1,1,2,2,1,2,1,1,0.4683689901081206,0.8924853551601629
1,0,1,1,-0.10869565217391304,1,2,2,2,1,1,2,1,1,2,1,3,0.6192776627559238,0.3199687771285171
1,1,1,1,-0.5652173913043478,1,1,2,2,2,1,2,2,2,2,0,3,0.061651713825626765,-0.3506664040443831
1,0,0,0,0.6956521739130435,1,2,2,1,1,1,1,1,1,0,0,0,0.8207959512307338,1.6370195288848033
1,0,0,0,0.10869565217391304,1,2,0,0,0,0,0,0,0,1,1,0,-0.8263170002300437,-0.14034972534086182
1,0,0,1,0.8478260869565217,1,2,1,1,1,1,1,2,2,0,0,0,0.007361398665746597,1.025167968835489
0,0,1,1,-0.2826086956521739,1,1,2,2,2,2,1,2,2,2,1,0,0.07453416149068318,-0.06642155253539929
0,1,0,1,0.06521739130434782,1,1,2,2,2,2,2,2,1,2,1,0,0.180354267310789,0.31658386769672964
1,0,0,0,-0.06521739130434782,0,0,1,1,1,2,1,2,2,2,0,0,-0.5824706694271912,-0.10883505132077119
1,0,0,0,0.15217391304347827,1,1,0,0,0,0,0,0,0,2,0,1,-0.9440993788819876,-0.20286841894090268
1,0,1,1,-0.5652173913043478,1,1,0,0,0,0,0,0,0,1,0,2,-0.9247757073844031,-0.3872000817047104
0,1,1,1,-0.45652173913043476,1,1,2,1,2,2,1,1,1,2,0,0,0.5484242005981136,-0.1650945804973774
1,0,0,1,0.17391304347826086,1,2,1,1,2,1,1,2,2,1,0,0,-0.044168391994479056,0.31547501805528194
0,0,1,1,-0.6086956521739131,1,1,0,0,0,0,0,0,0,0,0,2,-0.9210950080515298,-0.4020090604687807
0,0,0,0,0.8478260869565217,0,0,1,1,1,1,1,2,1,0,1,2,-0.2594893029675639,0.7441913057434033
0,0,1,1,-0.08695652173913043,1,2,2,2,2,2,2,2,1,2,1,3,0.263170002300437,0.18830747233347192
1,0,0,1,-0.2608695652173913,1,2,1,2,1,2,2,1,1,2,1,1,0.09017713365539463,-0.022052976750632856
0,0,0,1,0.8260869565217391,1,2,2,2,1,1,2,1,1,1,0,3,0.6183574879227052,1.6465614718519976
1,1,1,1,-0.5217391304347826,0,0,1,2,1,2,2,2,2,2,0,3,-0.7738670347365999,-0.3697356998519102
0,1,0,1,0.6086956521739131,1,2,1,2,1,1,2,1,2,1,1,0,0.011042097998619634,0.8001152620022032
0,0,1,1,-0.45652173913043476,1,1,2,2,2,2,2,2,2,2,0,1,0.0036806993328732983,-0.24649289825575033
0,1,1,1,0.5652173913043478,0,0,1,1,1,2,2,1,2,2,1,3,-0.4720496894409938,0.3154166575478374
1,0,1,1,0.5869565217391305,0,0,1,1,1,1,1,2,2,0,0,1,-0.4683689901081206,0.33906725318976644
1,1,0,1,-0.21739130434782608,1,2,2,2,2,2,2,1,1,2,1,3,0.44996549344375436,0.105668993791901
1,0,0,0,0.4782608695652174,1,1,2,1,1,2,2,2,2,2,1,1,0.159190246146768,0.76464666360274
1,0,0,0,0.8260869565217391,0,0,1,1,2,2,1,2,2,0,0,0,-0.6404416839199447,0.3348652966537543
0,0,1,1,0.5217391304347826,1,1,2,2,1,2,1,2,2,2,1,2,0.18587531631009882,0.8608101897445999
1,0,1,1,-0.6086956521739131,1,1,0,0,0,0,0,0,0,2,0,2,-0.9339774557165862,-0.40221332224483686
0,0,1,1,-0.2826086956521739,1,1,0,0,0,0,0,0,0,2,1,2,-0.9348976305498045,-0.3080632336098162
1,0,1,1,-0.06521739130434782,1,1,1,2,1,1,2,2,2,2,1,0,-0.2898550724637681,0.002560567264132388
0,0,1,1,0.34782608695652173,1,1,1,1,2,1,2,1,1,2,1,3,0.10029905682079601,0.5473267240058652
0,0,0,1,0.391304347826087,1,2,0,0,0,0,0,0,0,2,0,3,-0.829997699562917,-0.07555497195048108
0,1,0,1,0.08695652173913043,1,2,2,2,2,2,2,1,1,2,1,3,0.4416839199447895,0.4982309471180852
1,0,1,1,-0.30434782608695654,1,1,1,1,1,1,1,1,1,2,0,2,0.256728778467909,-0.032178524792273094
1,0,0,0,0.2826086956521739,1,1,0,0,0,0,0,0,0,0,0,2,-0.9293765815504946,-0.16474441745270973
0,0,1,0,-0.6086956521739131,1,1,0,0,0,0,0,0,0,2,0,2,-0.9284564067172764,-0.40212578148366995
1,1,1,1,0.5869565217391305,1,2,2,2,1,1,2,1,1,1,1,1,0.6303197607545434,1.2000452293932693
1,1,1,1,0.5217391304347826,1,1,2,1,1,2,1,2,1,1,1,2,0.48309178743961356,1.1113080778237365
1,0,1,1,-0.30434782608695654,1,1,2,1,2,1,1,1,1,2,0,3,0.6367609845870714,0.05387404343480766
0,0,1,1,-0.2826086956521739,0,0,1,1,1,1,1,1,2,0,0,2,-0.2880147227973315,-0.1406415278780849
0,0,1,1,-0.1956521739130435,1,1,0,0,0,0,0,0,0,1,1,2,-0.9348976305498045,-0.28661574712392124
0,1,0,1,-0.30434782608695654,1,2,2,1,2,1,2,1,2,2,1,3,0.478490913273522,-0.0017143399061854841
0,1,1,0,0.1956521739130435,1,2,2,1,2,2,2,2,2,2,1,2,0.18311479181044404,0.514892871993522
1,0,1,1,-0.6086956521739131,1,1,1,2,2,2,2,2,1,2,1,3,-0.26224982746721875,-0.39156252963619514
1,0,0,1,0.6086956521739131,1,1,0,0,0,0,0,0,0,0,1,1,-0.9367379802162411,-0.07699939450973525
0,1,0,1,0.9347826086956522,1,2,2,1,1,1,2,1,1,0,1,1,0.7186565447435013,1.9033039342277078
1,0,1,1,0.5434782608695652,1,2,2,2,2,2,1,1,1,2,1,3,0.5447435012652403,1.1796920024219608
0,0,0,0,0.021739130434782608,1,2,1,1,2,2,2,2,2,2,1,1,-0.29537612146307796,0.05561026853128489
1,0,1,1,-0.5217391304347826,1,2,2,2,2,2,2,2,2,2,0,3,0.09385783298826766,-0.2905259011227102
1,1,0,1,0.782608695652174,1,2,2,1,1,1,2,1,1,2,1,0,0.7158960202438465,1.7010118252978208
1,0,1,1,-0.08695652173913043,1,2,0,0,0,0,0,0,0,0,0,0,-0.8419599723947551,-0.2060198863429117
0,0,0,0,0.32608695652173914,1,1,0,0,0,0,0,0,0,1,0,1,-0.9293765815504946,-0.15677820818652016
1,1,0,1,0.9130434782608695,1,2,2,1,2,2,2,2,2,0,1,0,0.1877156659765356,1.2482947789231027
1,0,0,0,-0.10869565217391304,1,2,1,1,1,2,2,1,1,1,0,3,0.14538762364849334,0.1267225468525449
0,0,0,1,0.4782608695652174,1,2,2,2,1,2,2,2,1,1,1,0,0.36530940878766954,0.9385609757876844
0,0,1,1,0.717391304347826,1,2,2,1,1,1,2,2,2,2,0,1,0.3717506326201979,1.2221638617147774
1,1,0,1,0.391304347826087,1,2,2,1,2,2,2,2,2,2,0,3,0.18127444214400726,0.708416314679856
0,0,1,0,-0.3695652173913043,1,1,0,0,0,0,0,0,0,0,0,1,-0.9413388543823327,-0.34602674370253644
0,0,1,0,-0.6086956521739131,0,0,1,2,2,2,2,2,2,2,1,3,-0.8428801472279733,-0.4007688996855827
0,0,1,1,0.8478260869565217,1,2,2,2,1,1,1,1,1,1,0,3,0.6984126984126985,1.686159076153167
0,1,0,1,0.5,1,2,2,2,1,1,2,1,1,1,1,1,0.6367609845870714,1.1608707387710735
1,0,0,0,-0.06521739130434782,1,2,1,2,1,2,1,2,2,2,1,3,-0.19231654014262717,0.06362024817805793
0,0,1,1,-0.34782608695652173,1,1,2,2,2,2,2,2,2,2,1,3,-0.006441223832528076,-0.13608940829740512
1,0,0,1,0.6304347826086957,1,2,1,1,2,2,1,2,1,1,1,3,-0.038647342995168976,0.7511362061293122
0,0,0,0,0.13043478260869565,1,1,0,0,0,0,0,0,0,1,0,1,-0.9284564067172764,-0.19007287768367143
0,1,1,1,0.4782608695652174,1,1,2,2,2,1,2,1,1,1,1,1,0.4324821716126064,1.0235338746270397
0,0,0,0,0.782608695652174,1,1,0,0,0,0,0,0,0,0,1,0,-0.9321371060501495,-0.03824801756651275
1,0,1,1,-0.13043478260869565,1,1,1,2,1,1,2,2,2,1,0,1,-0.2705314009661836,-0.020506423303350646
0,0,0,1,-0.5434782608695652,1,1,2,2,2,1,1,2,2,2,1,2,0.18587531631009882,-0.31484764260025233
1,0,0,1,0.10869565217391304,1,2,2,2,2,1,2,1,1,2,1,3,0.5511847250977686,0.5884271113737334
0,0,0,1,-0.34782608695652173,1,2,1,2,2,1,2,1,1,1,1,2,0.08833678398895785,-0.11925240189963449
0,1,1,1,0.8478260869565217,1,2,2,2,1,1,2,2,1,2,1,3,0.46744881527490234,1.4896738377140186
0,0,0,0,0.8695652173913043,0,0,1,1,2,1,1,2,2,0,0,2,-0.5778697952610996,0.40308872985650607
1,0,0,0,0.15217391304347827,1,1,0,0,0,0,0,0,0,0,0,1,-0.9247757073844031,-0.19847679075569558
1,0,0,1,-0.5434782608695652,1,1,0,0,0,0,0,0,0,1,0,1,-0.9201748332183115,-0.38490943178750936
0,0,0,0,-0.2608695652173913,1,2,1,1,2,2,1,2,2,1,1,2,-0.1545893719806763,-0.08797116990932233
0,0,0,1,-0.32608695652173914,1,2,2,2,2,2,2,1,2,2,1,3,0.2870945479641131,-0.047439797489039176
0,0,0,0,0.8913043478260869,1,2,1,1,2,1,2,1,2,0,0,0,-0.028525419829767605,1.0098045652506946
0,0,0,1,0.2826086956521739,1,2,2,2,2,1,1,1,1,2,1,1,0.6560846560846562,0.9088408873715156
0,0,0,1,0.30434782608695654,1,2,1,1,2,1,2,1,1,1,1,3,0.17851391764435248,0.6371435449631233
0,0,0,1,-0.45652173913043476,1,1,2,1,2,2,2,2,2,2,1,2,0.08281573498964803,-0.2159411726084958
0,0,0,0,0.7608695652173914,1,2,2,2,1,1,1,1,1,0,1,0,0.7122153209109732,1.559108251446246
1,0,1,1,0.5,1,1,1,1,2,1,1,2,2,1,0,0,-0.23096388313779614,0.4797598465118654
0,0,1,1,0.5652173913043478,1,2,1,2,2,1,2,1,1,0,1,1,0.13434552564987343,0.853588076948329
0,1,0,1,-0.5434782608695652,1,1,2,2,2,2,2,2,2,2,1,3,-0.005521048999309817,-0.32616958104450716
1,0,1,1,-0.5,1,1,1,2,2,2,1,2,2,2,1,1,-0.3837129054520359,-0.32996301402840694
0,1,1,1,-0.6086956521739131,1,2,2,2,2,2,2,2,2,2,1,3,0.07729468599033822,-0.38617877282442964
1,0,1,1,-0.5,0,0,1,1,2,2,2,2,2,2,0,1,-0.7554635380722337,-0.3608649027203291
1,0,1,1,-0.6086956521739131,1,1,2,2,2,2,2,2,2,2,0,3,-0.007361398665746597,-0.38752106449565576
1,0,1,1,-0.6086956521739131,1,1,0,0,0,0,0,0,0,2,1,2,-0.9404186795491144,-0.40231545313286493
1,0,0,1,-0.34782608695652173,1,2,1,1,1,2,1,1,2,2,1,3,0.10489993098688756,-0.12158682219741898
1,0,1,1,-0.34782608695652173,1,1,2,2,1,1,2,2,2,2,1,3,0.1610305958132045,-0.0835941318509764
0,0,0,0,-0.10869565217391304,1,2,0,0,0,0,0,0,0,0,1,1,-0.8539222452265931,-0.23657161199016624
1,0,1,1,0.8260869565217391,1,2,0,0,0,0,0,0,0,0,1,2,-0.8171152518978606,0.10546473201584486
0,0,0,0,0.6521739130434783,1,1,1,2,1,1,1,1,1,1,0,0,0.11502185415228894,0.9173615214584289
0,0,0,0,0.9130434782608695,1,1,1,1,1,1,1,1,1,0,0,1,0.2751322751322752,1.3515636968463438
1,1,1,1,0.7608695652173914,1,2,2,1,2,1,1,1,1,2,1,1,0.7076144467448816,1.6671189605993624
0,1,1,1,-0.5,1,1,2,1,2,2,2,1,2,2,1,1,0.2696112261329654,-0.2610246646094587
1,0,1,1,0.17391304347826086,1,1,2,2,1,1,2,2,2,1,0,3,0.17575339314469746,0.47300461777515146
0,0,1,1,0.0,1,2,2,2,2,2,2,2,1,2,1,3,0.26501035196687384,0.326257121805674
0,0,0,0,0.9347826086956522,1,2,0,0,0,0,0,0,0,0,0,1,-0.8419599723947551,0.1083973475149366
0,0,1,1,-0.10869565217391304,1,1,2,2,2,2,1,1,1,2,1,3,0.4692891649413389,0.21135987277409368
0,1,0,1,-0.17391304347826086,1,1,2,2,2,1,2,1,2,2,0,1,0.29537612146307796,0.13397383990253794
1,0,1,1,-0.5217391304347826,1,1,1,2,2,2,2,2,2,2,1,0,-0.48677248677248686,-0.3489885394553505
1,0,1,1,0.7391304347826086,1,2,2,2,1,2,2,1,1,0,0,1,0.4959742351046699,1.4166648429008089
0,0,0,1,0.6956521739130435,1,2,2,2,2,2,2,1,1,1,1,1,0.478490913273522,1.2476236330874895
1,0,1,1,0.5217391304347826,1,1,0,0,0,0,0,0,0,0,0,2,-0.9533011272141707,-0.11451061066975975
1,1,1,1,-0.6086956521739131,0,0,1,2,2,2,2,2,2,2,1,2,-0.8226363008971705,-0.4004479168946374
0,0,1,1,-0.06521739130434782,1,1,2,2,1,1,1,2,2,1,1,3,0.2705314009661836,0.22949540046250697
0,0,0,0,-0.45652173913043476,1,1,0,0,0,0,0,0,0,0,0,2,-0.9266160570508397,-0.35968310244457574
0,1,1,1,0.6739130434782609,1,2,1,1,1,2,2,2,1,1,1,3,0.02300437083045779,0.8685283668541498
1,0,0,0,-0.1956521739130435,1,2,2,2,2,1,1,2,1,2,1,1,0.46008741660915575,0.1511755994718374
1,0,1,1,0.6521739130434783,1,2,2,1,1,1,2,2,1,2,1,1,0.5327812284334024,1.2330335062263365
0,0,1,1,-0.5434782608695652,1,1,0,0,0,0,0,0,0,2,1,3,-0.9256958822176213,-0.39172302103166784
0,0,1,1,-0.5869565217391305,1,1,0,0,0,0,0,0,0,2,0,2,-0.9339774557165862,-0.396508582642126
1,0,0,0,0.15217391304347827,1,1,1,1,2,2,2,2,2,2,0,0,-0.35794801012192323,0.1216451827048636
0,0,1,1,-0.08695652173913043,1,1,0,0,0,0,0,0,0,2,1,2,-0.9266160570508397,-0.2514681315154035
0,0,0,1,0.9130434782608695,1,2,1,1,2,1,1,1,1,0,0,3,0.23372440763745117,1.3796351009272025
0,0,0,1,0.6956521739130435,1,2,2,1,2,1,1,1,2,2,0,1,0.5318610536001842,1.3263957280108547
1,0,0,0,0.17391304347826086,1,1,1,1,1,2,2,1,1,1,0,1,0.08465608465608455,0.36786816361368263
1,1,1,1,0.5434782608695652,1,2,1,1,1,2,1,1,1,1,0,1,0.2199217851391765,0.861393794819046
1,0,0,0,0.9130434782608695,1,2,2,1,1,1,1,1,1,0,0,0,0.7941108810674029,1.9751165386383034
0,0,1,1,-0.6086956521739131,1,2,2,2,1,2,2,2,2,2,1,3,0.159190246146768,-0.384880251533787
0,0,1,1,0.9347826086956522,1,2,1,1,1,1,1,1,1,0,0,1,0.2972164711295147,1.4084360113511185
1,1,0,1,0.021739130434782608,1,2,2,2,1,2,2,1,2,2,1,3,0.35978835978835977,0.3586472034374338
0,0,0,1,0.021739130434782608,1,2,1,2,2,2,2,2,2,2,0,3,-0.37911203128594434,0.012788246193800668
0,0,1,1,0.4782608695652174,1,2,2,2,1,1,1,2,2,2,1,3,0.31009891879457085,0.8972563266437601
1,0,1,0,-0.15217391304347827,1,2,2,2,2,2,2,2,1,2,1,3,0.26224982746721875,0.12215583714500396
0,0,0,1,0.9130434782608695,1,1,2,2,1,1,1,1,1,0,1,3,0.6395215090867264,1.7197747284412637
1,0,0,0,0.30434782608695654,0,0,1,1,2,1,1,1,1,1,1,0,-0.18587531631009896,0.36254276730936175
1,0,1,1,-0.6086956521739131,1,1,2,2,2,2,2,2,2,2,1,2,-0.006441223832528076,-0.3875064743687946
1,1,0,1,0.9130434782608695,1,1,2,1,1,1,1,1,2,0,1,3,0.5318610536001842,1.6837371150942155
1,0,1,1,0.2608695652173913,1,1,1,1,2,1,1,1,1,1,1,1,0.17207269381182413,0.5610268531284879
0,0,0,1,-0.2391304347826087,1,2,2,2,2,2,2,2,2,2,1,3,0.04876926616057061,-0.026896898868535645
0,0,0,0,0.8043478260869565,1,2,0,0,0,0,0,0,0,0,1,0,-0.8318380492293537,0.08001955076999391
1,0,1,1,-0.6086956521739131,1,1,2,2,2,2,2,1,2,2,0,3,0.138946399815965,-0.3852012343247324
1,0,0,1,0.17391304347826086,1,2,2,2,2,1,2,1,1,2,1,3,0.5337014032666206,0.6897847226781636
1,0,1,1,-0.5,1,1,1,1,1,2,2,2,2,2,0,3,-0.26224982746721875,-0.29443605512149923
1,0,0,0,-0.6086956521739131,1,1,0,0,0,0,0,0,0,2,0,2,-0.9192546583850932,-0.4019798802150584
1,0,0,1,0.08695652173913043,1,2,2,2,2,1,1,2,1,2,1,0,0.45088566827697263,0.469809379992559
0,0,0,1,0.3695652173913043,1,2,2,2,1,1,2,1,2,1,1,3,0.4444444444444446,0.8504220194194587
0,0,1,1,0.6956521739130435,1,2,2,1,2,1,1,1,1,0,1,0,0.7563837129054519,1.5984724137176372
1,0,0,0,0.5652173913043478,1,1,0,0,0,0,0,0,0,1,0,0,-0.945019553715206,-0.11672830995265501
1,0,0,1,0.17391304347826086,1,2,2,2,2,1,2,2,2,2,1,0,0.1555095468138947,0.4206406524704732
1,0,0,0,0.06521739130434782,0,0,1,1,1,2,2,2,2,2,1,3,-0.6505636070853462,-0.10127736560669395
0,0,0,0,-0.45652173913043476,1,1,0,0,0,0,0,0,0,0,0,2,-0.9348976305498045,-0.3699691418816886
0,0,0,0,0.8913043478260869,1,1,2,1,1,1,1,1,2,0,1,0,0.5631469979296065,1.6331239650128757
0,1,0,1,0.021739130434782608,1,1,1,2,1,2,2,2,2,2,1,1,-0.36991028295376127,0.037751953253233536
1,0,1,1,0.6739130434782609,1,2,2,2,2,1,2,2,2,1,1,1,0.16011042097998626,0.9824626675128939
1,0,1,1,-0.6086956521739131,1,1,0,0,0,0,0,0,0,2,0,2,-0.9220151828847482,-0.4020236505956419
0,1,0,1,0.08695652173913043,1,2,2,1,2,1,1,1,1,2,1,1,0.7250977685760296,0.6701464119230516
1,0,0,1,0.6956521739130435,1,2,2,2,2,1,1,1,1,2,1,3,0.6597653554175292,1.5620846373259214
1,0,1,1,-0.5,1,1,2,1,1,1,1,2,1,2,1,1,0.5088566827697264,-0.2423930726077663
1,0,0,0,0.9347826086956522,1,2,0,0,0,0,0,0,0,0,0,1,-0.8336783988957902,0.11357684255064594
0,0,0,0,-0.5434782608695652,1,1,0,0,0,0,0,0,0,2,0,2,-0.9505406027145158,-0.3834066487208106
1,0,1,1,0.6304347826086957,1,2,2,1,1,1,2,1,1,1,1,3,0.6855302507476421,1.439936095244348
0,0,1,1,-0.6086956521739131,1,1,0,0,0,0,0,0,0,2,0,2,-0.9183344835518749,-0.4019652900881973
0,0,1,1,-0.45652173913043476,1,2,2,2,1,2,2,1,1,2,0,3,0.558546123763515,-0.1688296529738326
0,0,1,1,-0.5434782608695652,1,1,0,0,0,0,0,0,0,2,0,2,-0.9339774557165862,-0.3851282836904267
1,1,0,1,0.9347826086956522,1,2,2,2,1,1,1,1,1,0,1,0,0.741660915573959,1.8920841266714812
1,0,0,0,-0.10869565217391304,0,0,1,1,1,1,1,2,1,0,1,2,-0.33126293995859213,-0.05543518700895101
1,0,0,0,-0.4782608695652174,1,1,2,2,2,2,2,2,2,2,1,3,-0.027605244996549344,-0.26006171623662266
0,1,0,1,-0.41304347826086957,1,1,2,1,2,2,2,2,2,2,0,3,0.08833678398895785,-0.19774728441263795
1,1,1,1,-0.5869565217391305,1,2,2,2,2,2,2,2,2,2,1,2,0.09109730848861289,-0.36175490045885944
1,0,1,0,-0.2608695652173913,1,2,2,2,1,1,1,2,2,2,1,0,0.40855762594893036,0.04631635772073035
0,0,0,1,0.6521739130434783,1,2,1,1,2,2,1,2,1,1,1,2,-0.025764895330112825,0.7875093923941667
1,0,0,1,0.9347826086956522,1,2,2,1,1,1,1,1,1,0,1,1,0.7941108810674029,1.979770789107011
1,1,0,1,0.8478260869565217,1,2,2,1,1,2,2,2,1,1,1,0,0.47941108810674027,1.5126386973934736
1,0,0,0,-0.021739130434782608,1,1,0,0,0,0,0,0,0,1,0,2,-0.9312169312169313,-0.24952764464287014
0,0,0,0,0.17391304347826086,1,1,1,1,2,1,1,2,2,1,1,2,-0.2162410858063032,0.2348937474011336
0,0,0,0,0.5652173913043478,1,1,0,0,0,0,0,0,0,1,0,2,-0.9385783298826778,-0.10848488827610357
0,0,1,1,0.34782608695652173,1,2,2,1,2,1,1,1,1,2,1,0,0.6984126984126985,1.0407356341963392
0,1,0,1,0.8260869565217391,1,2,2,1,1,2,2,2,2,2,0,1,0.24568668046928907,1.2228495976772518
0,0,1,1,0.782608695652174,1,2,2,2,1,1,2,1,1,0,0,0,0.6367609845870714,1.5272142341277657
1,0,0,0,0.8913043478260869,1,1,1,1,2,2,1,1,1,0,0,0,0.08925695882217612,1.1787728244297082
1,0,0,0,0.8695652173913043,1,2,0,0,0,0,0,0,0,0,1,1,-0.8263170002300437,0.08032594343407817
1,0,0,0,0.782608695652174,1,2,0,0,0,0,0,0,0,0,1,1,-0.8318380492293537,0.10225490410639118
0,0,0,0,0.9130434782608695,1,2,2,2,1,2,1,2,2,0,1,3,0.263170002300437,1.3873095076561688
0,0,0,0,0.8913043478260869,0,0,1,2,1,1,1,1,1,1,0,3,-0.1867954911433172,0.7997067384500907
0,0,0,0,0.5869565217391305,1,1,1,1,1,1,2,2,2,0,1,1,-0.1969174143087187,0.6009162599668803
1,0,0,1,0.32608695652173914,1,2,2,1,1,1,1,2,2,2,1,0,0.45272601794340916,0.7769023701661085
